time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1994-04-15T14:28:48.780Z,25.927,90.488,33,4.2,mb,,,,1.3,us,usp0006b52,2014-11-07T00:55:18.504Z,"21 km ESE of Lakhipur, India",earthquake,,,,10,reviewed,us,us
1994-04-09T11:19:30.400Z,24.639,94.788,90.3,5.1,mb,,,,0.9,us,usp0006avq,2014-11-07T00:55:17.216Z,"73 km E of W?ngjing, India",earthquake,,,,87,reviewed,us,us
1994-03-24T13:51:31.430Z,26.371,91.27,33,4.3,mb,,,,1,us,usp0006a3z,2014-11-07T00:55:10.732Z,"26 km ENE of Barpeta, India",earthquake,,,,6,reviewed,us,us
1994-03-11T06:23:30.660Z,22.166,93.111,34.1,4.6,mb,,,,1.2,us,usp00069ht,2014-11-07T00:55:08.218Z,"38 km SSE of Saiha, India",earthquake,,9.2,,20,reviewed,us,us
1994-01-29T18:28:34.230Z,24.643,94.723,93.7,4.5,mb,,,,1.4,us,usp00067qg,2014-11-07T00:54:51.487Z,"67 km E of W?ngjing, India",earthquake,,13.6,,10,reviewed,us,us
1994-01-20T23:30:41.800Z,25.17,93.513,33,4.7,mb,,,,1.5,us,usp000673s,2014-11-07T00:54:49.369Z,"40 km E of Mahur, India",earthquake,,,,6,reviewed,us,us
1994-01-16T14:22:38.390Z,26.403,89.119,33,3.9,mb,,,,1.1,us,usp00066hy,2014-11-07T00:54:47.167Z,"India-Bangladesh border region",earthquake,,,,1,reviewed,us,us
1993-12-22T04:09:55.170Z,24.414,94.361,132.5,4.6,mb,,,,0.1,us,usp00065ey,2014-11-07T00:54:37.616Z,"35 km ESE of W?ngjing, India",earthquake,,18,,5,reviewed,us,us
1993-12-20T18:36:41.930Z,22.47,93.837,84,4.3,mb,,,,1.2,us,usp00065d8,2014-11-07T00:54:37.446Z,"30 km SE of Hakha, Myanmar",earthquake,,12.9,,4,reviewed,us,us
1993-12-15T01:02:50.280Z,23.194,94.017,130.9,4.1,mb,,,,1.1,us,usp0006556,2014-11-07T00:54:35.944Z,"46 km NE of Falam, Myanmar",earthquake,,15,,2,reviewed,us,us
1993-12-12T23:34:18.050Z,27.263,92.076,33,4.9,mb,,,,0.8,us,usp000652a,2014-11-07T00:54:35.607Z,"34 km W of Bomdila, India",earthquake,,,,41,reviewed,us,us
1993-11-17T19:26:12.160Z,24.385,94.703,112.5,4.1,mb,,,,0.3,us,usp00063ub,2014-11-07T00:54:25.350Z,"68 km ESE of W?ngjing, India",earthquake,,13.9,,2,reviewed,us,us
1993-09-06T20:14:04.380Z,23.503,94.212,84.8,4.7,mb,,,,0.9,us,usp0005zuu,2014-11-07T00:53:55.771Z,"25 km SW of Mawlaik, Myanmar",earthquake,,5.8,,42,reviewed,us,us
1993-09-05T06:05:54.630Z,27.293,87.31,33,4.5,mb,,,,1.2,us,usp0005zs9,2014-11-07T00:53:55.359Z,"13 km SE of Kh??db?ri??, Nepal",earthquake,,,,27,reviewed,us,us
1993-08-02T14:41:45.030Z,22.812,93.567,74.5,4.8,mb,,,,0.9,us,usp0005xuj,2014-11-07T00:53:38.082Z,"15 km SW of Falam, Myanmar",earthquake,,11.3,,5,reviewed,us,us
1993-07-14T04:49:36.560Z,23.144,93.888,68.9,4.7,mb,,,,1.1,us,usp0005w7x,2014-11-07T00:53:29.496Z,"33 km NE of Falam, Myanmar",earthquake,,,,39,reviewed,us,us
1993-07-09T16:23:17.350Z,26.81,86.059,33,4.6,mb,,,,1.2,us,usp0005vvm,2014-11-07T00:53:26.784Z,"15 km NE of Janakpur, Nepal",earthquake,,,,2,reviewed,us,us
1993-06-23T17:19:26.750Z,27.529,92.616,33,4.6,mb,,,,0.8,us,usp0005v2d,2014-11-07T00:53:18.789Z,"34 km NNE of Bomdila, India",earthquake,,,,26,reviewed,us,us
1993-05-28T14:20:28.620Z,26.795,93.301,33,4.6,mb,,,,0.4,us,usp0005tmx,2014-11-07T00:53:05.312Z,"32 km WSW of Gohpur, India",earthquake,,,,3,reviewed,us,us
1993-05-27T17:50:34.090Z,21.849,93.547,48.3,4.7,mb,,,,1.1,us,usp0005tk8,2014-11-07T00:53:05.008Z,"88 km S of Hakha, Myanmar",earthquake,,6.7,,20,reviewed,us,us
1993-05-16T09:05:58.650Z,23.101,86.982,33,4.6,mb,,,,1.5,us,usp0005sw0,2020-08-29T02:14:26.736Z,"17 km SSW of B?nkura, India",earthquake,,,,7,reviewed,us,us
1993-05-14T02:39:15.650Z,20.62,94.845,33,4.4,mb,,,,1.2,us,usp0005srr,2014-11-07T00:53:00.312Z,"17 km N of Yenangyaung, Myanmar",earthquake,,,,17,reviewed,us,us
1993-04-14T06:18:17.960Z,24.598,94.697,125.4,4.3,mb,,,,0.7,us,usp0005r50,2014-11-07T00:52:49.058Z,"64 km E of W?ngjing, India",earthquake,,28.1,,6,reviewed,us,us
1993-04-13T15:59:36.730Z,22.351,94.197,85,4.7,mb,,,,0.9,us,usp0005r3y,2014-11-07T00:52:48.892Z,"68 km ESE of Hakha, Myanmar",earthquake,,6.1,,25,reviewed,us,us
1993-04-11T05:34:27.950Z,23.926,94.126,74.5,4.6,mb,,,,1.2,us,usp0005r07,2014-11-07T00:52:48.392Z,"42 km NW of Mawlaik, Myanmar",earthquake,,6.6,,33,reviewed,us,us
1993-04-01T18:41:35.020Z,23.149,94.445,91.3,4.6,mb,,,,0.9,us,usp0005qgt,2014-11-07T00:52:43.608Z,"54 km S of Mawlaik, Myanmar",earthquake,,,,48,reviewed,us,us
1993-04-01T16:30:11.120Z,23.232,94.498,104.7,5.1,mw,,,,1,us,usp0005qgn,2016-11-09T22:12:41.592Z,"46 km SSE of Mawlaik, Myanmar",earthquake,,,,,reviewed,us,hrv
1993-03-27T09:42:59.110Z,24.68,95.1,114.7,5,mb,,,,0.9,us,usp0005q75,2014-11-07T00:52:39.586Z,"105 km E of W?ngjing, India",earthquake,,,,77,reviewed,us,us
1993-03-24T14:24:08.140Z,20.024,93.308,33,4.3,mb,,,,0.3,us,usp0005q1x,2014-11-07T00:52:38.245Z,"44 km ESE of Sittwe, Myanmar",earthquake,,,,1,reviewed,us,us
1993-03-18T23:00:45.100Z,23.93,94.209,92.5,4.6,mb,,,,0.9,us,usp0005ps1,2014-11-07T00:52:36.671Z,"37 km NNW of Mawlaik, Myanmar",earthquake,,7.6,,48,reviewed,us,us
1993-03-03T05:17:31.010Z,25.419,90.23,33,4.5,mb,,,,0.9,us,usp0005nx8,2014-11-07T00:52:31.218Z,"10 km SSE of Tura, India",earthquake,,,,1,reviewed,us,us
1993-02-17T23:27:41.490Z,26.258,92.805,27.7,4.2,mb,,,,1.7,us,usp0005n8n,2014-11-07T00:52:24.958Z,"28 km N of Hoj?i, India",earthquake,,13.4,,4,reviewed,us,us
1993-02-17T02:28:22.750Z,22.711,94.378,125.2,4.4,mb,,,,0.6,us,usp0005n74,2014-11-07T00:52:24.796Z,"75 km ESE of Falam, Myanmar",earthquake,,13.6,,8,reviewed,us,us
1993-02-15T14:29:40.870Z,25.85,87.473,29.7,5,mb,,,,1.4,us,usp0005n4k,2022-04-28T18:20:15.354Z,"6 km W of Kasba, India",earthquake,,,,37,reviewed,us,us
1993-02-14T16:48:26.120Z,22.422,94.917,33,4.5,mb,,,,1.4,us,usp0005n37,2014-11-07T00:52:24.279Z,"41 km NNW of Monywa, Myanmar",earthquake,,,,9,reviewed,us,us
1993-02-12T12:44:19.140Z,23.507,92.337,33,4.3,mb,,,,1.4,us,usp0005mz6,2014-11-07T00:52:23.748Z,"45 km WSW of Aizawl, India",earthquake,,,,8,reviewed,us,us
1993-02-07T13:02:44.450Z,21.736,94.806,121.6,4,mb,,,,0.5,us,usp0005mrn,2014-11-07T00:52:22.474Z,"52 km NNW of Pakokku, Myanmar",earthquake,,15.8,,2,reviewed,us,us
1993-02-04T03:23:22.740Z,23.048,94.428,133.5,3.7,mb,,,,0.7,us,usp0005mkh,2014-11-07T00:52:21.040Z,"65 km S of Mawlaik, Myanmar",earthquake,,18.7,,1,reviewed,us,us
1993-01-27T00:39:07.150Z,24.076,93.731,64.8,4.1,mb,,,,1.3,us,usp0005m9q,2014-11-07T00:52:16.813Z,"29 km SSE of Chur?ch?ndpur, India",earthquake,,20.1,,4,reviewed,us,us
1993-01-01T23:49:47.380Z,23.157,94.778,95.5,4.3,mb,,,,0.5,us,usp0005k70,2014-11-07T00:52:09.530Z,"65 km SE of Mawlaik, Myanmar",earthquake,,6.2,,15,reviewed,us,us
1992-12-26T12:02:01.790Z,21.036,94.782,120.1,4,mb,,,,0.5,us,usp0005jw7,2014-11-07T00:52:05.313Z,"15 km NNW of Chauk, Myanmar",earthquake,,10.7,,3,reviewed,us,us
1992-12-22T00:19:18.360Z,25.209,95.34,33,4,mb,,,,1.2,us,usp0005jmr,2014-11-07T00:52:04.298Z,"Myanmar",earthquake,,,,4,reviewed,us,us
1992-12-16T14:38:31.220Z,23.444,92.562,33,4.1,mb,,,,0.8,us,usp0005jcb,2014-11-07T00:52:02.929Z,"23 km NW of Thenzawl, India",earthquake,,,,2,reviewed,us,us
1992-12-12T14:20:56.740Z,25.473,91.414,40.7,5,mb,,,,0.9,us,usp0005j69,2022-04-28T18:25:37.026Z,"15 km ESE of Nongstoin, India",earthquake,,,,65,reviewed,us,us
1992-11-22T11:42:46.400Z,20.365,94.34,67.5,5.2,mw,,,,0.9,us,usp0005h6j,2022-04-28T18:30:27.685Z,"56 km WSW of Yenangyaung, Myanmar",earthquake,,,,,reviewed,us,hrv
1992-11-11T23:09:43.370Z,22.725,94.499,88.2,4.4,mb,,,,1.4,us,usp0005gqw,2014-11-07T00:51:51.426Z,"86 km ESE of Falam, Myanmar",earthquake,,14.8,,8,reviewed,us,us
1992-10-24T15:19:36.320Z,24.792,95.164,33,4.3,mb,,,,0.7,us,usp0005fum,2014-11-07T00:51:43.031Z,"113 km E of W?ngjing, India",earthquake,,,,3,reviewed,us,us
1992-10-04T21:18:58.390Z,24.376,94.353,60,4.4,mb,,,,0.4,us,usp0005eyb,2014-11-07T00:51:37.793Z,"37 km SE of W?ngjing, India",earthquake,,15,,2,reviewed,us,us
1992-10-04T15:20:08.720Z,20.101,94.919,86.1,4.5,mb,,,,1.2,us,usp0005exw,2014-11-07T00:51:37.644Z,"5 km SSW of Magway, Myanmar",earthquake,,7.6,,25,reviewed,us,us
1992-09-21T12:17:19.830Z,23.388,93.149,32.9,4.8,mb,,,,1.1,us,usp0005e9c,2014-11-07T00:51:29.885Z,"2 km ENE of Khawhai, India",earthquake,,8.1,,15,reviewed,us,us
1992-09-15T17:07:29.280Z,21.335,93.758,33,4.7,mb,,,,1.2,us,usp0005e1d,2014-11-07T00:51:28.906Z,"120 km WNW of Chauk, Myanmar",earthquake,,,,22,reviewed,us,us
1992-09-06T23:07:34.680Z,24.554,94.999,122.2,4.5,mb,,,,1,us,usp0005dp3,2014-11-07T00:51:25.295Z,"94 km E of W?ngjing, India",earthquake,,,,34,reviewed,us,us
1992-08-21T21:57:29.850Z,22.576,93.541,33,4.3,mb,,,,0.9,us,usp0005cv1,2014-11-07T00:51:17.821Z,"10 km SW of Hakha, Myanmar",earthquake,,,,14,reviewed,us,us
1992-08-08T12:07:48.710Z,25.394,91.912,49.5,4.3,mb,,,,1.1,us,usp0005c5t,2014-11-07T00:51:14.551Z,"19 km S of Shillong, India",earthquake,,8.2,,7,reviewed,us,us
1992-07-30T09:14:24.260Z,26.543,92.218,33,4,mb,,,,1.4,us,usp0005bqy,2014-11-07T00:51:08.641Z,"7 km ENE of Kh?rupatia, India",earthquake,,,,1,reviewed,us,us
1992-07-19T13:48:40.610Z,21.538,92.36,33,4.1,mb,,,,1.3,us,usp0005b4b,2014-11-07T00:51:05.813Z,"37 km ENE of Cox’s B?z?r, Bangladesh",earthquake,,,,1,reviewed,us,us
1992-07-09T21:34:02.010Z,21.005,89.973,29.3,5.3,mw,,,,1,us,usp0005akb,2020-08-29T01:39:49.906Z,"141 km S of Mathba, Bangladesh",earthquake,,,,,reviewed,us,hrv
1992-07-08T10:09:48.250Z,21.056,93.686,42.7,5.2,mw,,,,0.9,us,usp0005ag2,2022-04-28T18:40:53.752Z,"118 km W of Chauk, Myanmar",earthquake,,,,,reviewed,us,hrv
1992-07-02T22:10:26.990Z,24.253,94.594,154.5,3.8,mb,,,,0.8,us,usp0005a5q,2014-11-07T00:50:59.801Z,"65 km SE of W?ngjing, India",earthquake,,29.4,,4,reviewed,us,us
1992-06-15T03:57:38.790Z,22.996,94.869,71.1,4.2,mb,,,,0.6,us,usp000594r,2014-11-07T00:50:50.114Z,"85 km SSE of Mawlaik, Myanmar",earthquake,,15.2,,2,reviewed,us,us
1992-06-14T14:19:04.870Z,22.574,93.503,67.6,4.1,mb,,,,0.7,us,usp000593p,2014-11-07T00:50:49.973Z,"13 km SW of Hakha, Myanmar",earthquake,,10,,5,reviewed,us,us
1992-06-14T11:12:37.570Z,26.992,92.741,33,3.6,mb,,,,0.4,us,usp000593e,2014-11-07T00:50:49.889Z,"18 km NNE of Rang?p?ra, India",earthquake,,,,1,reviewed,us,us
1992-06-13T22:44:04.770Z,21.63,93.019,33,4.4,mb,,,,1.1,us,usp0005929,2014-11-07T00:50:49.751Z,"95 km S of Saiha, India",earthquake,,,,6,reviewed,us,us
1992-06-08T02:39:19.460Z,23.13,94,117.3,4.6,mb,,,,0.5,us,usp00058tm,2014-11-07T00:50:48.557Z,"40 km NE of Falam, Myanmar",earthquake,,9.8,,5,reviewed,us,us
1992-06-04T19:44:43.140Z,24.633,93.903,50,3.9,mb,,,,0.4,us,usp00058p9,2014-11-07T00:50:47.719Z,"2 km NNE of May?ng Imph?l, India",earthquake,,,,2,reviewed,us,us
1992-05-28T14:08:12.670Z,22.928,94.66,90,4.6,mb,,,,0.9,us,usp000589f,2014-11-07T00:50:42.351Z,"83 km SSE of Mawlaik, Myanmar",earthquake,,6.4,,29,reviewed,us,us
1992-05-28T09:53:20.450Z,23.184,92.024,33,4.5,mb,,,,0.7,us,usp000588b,2014-11-07T00:50:42.230Z,"10 km NNE of Khagrachhari, Bangladesh",earthquake,,,,7,reviewed,us,us
1992-05-27T02:47:09.360Z,22.547,94.137,33,4.6,mb,,,,0.7,us,usp0005859,2014-11-07T00:50:41.613Z,"55 km ESE of Hakha, Myanmar",earthquake,,,,2,reviewed,us,us
1992-05-09T12:59:27.850Z,23.62,93.89,60.3,4.3,mb,,,,1.2,us,usp000573z,2014-11-07T00:50:36.563Z,"52 km W of Mawlaik, Myanmar",earthquake,,11.1,,4,reviewed,us,us
1992-05-03T21:11:29.120Z,23.902,91.117,33,4.2,mb,,,,1,us,usp00056vh,2014-11-07T00:50:34.524Z,"15 km E of Nab?nagar, Bangladesh",earthquake,,,,1,reviewed,us,us
1992-05-01T08:09:45.010Z,19.583,94.419,54.8,4.6,mb,,,,0.6,us,usp00056s3,2014-11-07T00:50:33.101Z,"81 km SW of Minbu, Myanmar",earthquake,,8.1,,7,reviewed,us,us
1992-04-20T19:22:59.720Z,25.842,90.569,54.7,4.2,mb,,,,1.4,us,usp000562d,2014-11-07T00:50:28.485Z,"33 km SE of Lakhipur, India",earthquake,,14,,4,reviewed,us,us
1992-04-20T18:50:28.300Z,27.256,92.077,33,4.6,mb,,,,1.4,us,usp000562a,2014-11-07T00:50:28.470Z,"34 km W of Bomdila, India",earthquake,,,,20,reviewed,us,us
1992-04-20T07:29:41.980Z,26.676,95.229,47.4,4.6,mb,,,,1.4,us,usp000561s,2014-11-07T00:50:28.402Z,"18 km ESE of Mon, India",earthquake,,17.4,,5,reviewed,us,us
1992-04-15T01:32:09.900Z,24.315,94.898,116.1,5.7,mw,,,,1,us,usp00055tv,2022-04-28T18:49:48.295Z,"89 km NE of Mawlaik, Myanmar",earthquake,,,,,reviewed,us,hrv
1992-04-03T18:09:33.900Z,19.553,93.004,33,4.3,mb,,,,1,us,usp000559s,2014-11-07T00:50:24.146Z,"66 km S of Sittwe, Myanmar",earthquake,,,,6,reviewed,us,us
1992-04-01T13:41:03.930Z,27.392,87.065,33,4.3,mb,,,,1.4,us,usp000556k,2014-11-07T00:50:22.864Z,"14 km W of Kh??db?ri??, Nepal",earthquake,,,,10,reviewed,us,us
1992-03-27T07:53:42.470Z,20.462,93.916,50,4.1,mb,,,,0.9,us,usp00054x2,2014-11-07T00:50:19.372Z,"99 km W of Yenangyaung, Myanmar",earthquake,,10.7,,6,reviewed,us,us
1992-03-27T00:05:20.150Z,20.927,94.586,96.7,5.6,mw,,,,1,us,usp00054wj,2022-04-28T18:53:12.297Z,"24 km W of Chauk, Myanmar",earthquake,,,,,reviewed,us,hrv
1992-03-25T22:32:34.850Z,24.874,95.231,106,5.2,mw,,,,1,us,usp00054ud,2016-11-09T22:09:38.777Z,"114 km SE of Phek, India",earthquake,,,,,reviewed,us,hrv
1992-03-24T02:02:22.050Z,22.941,94.043,129.4,4.7,mb,,,,1.1,us,usp00054rk,2014-11-07T00:50:18.476Z,"Myanmar",earthquake,,16.8,,6,reviewed,us,us
1992-03-08T11:25:33.510Z,23.218,94.713,83,4.6,mb,,,,1.3,us,usp000540j,2014-11-07T00:50:14.895Z,"56 km SE of Mawlaik, Myanmar",earthquake,,13.3,,5,reviewed,us,us
1992-03-01T15:37:23.430Z,23.414,94.573,83.7,4,mb,,,,1.4,us,usp00053pz,2014-11-07T00:50:11.090Z,"30 km SE of Mawlaik, Myanmar",earthquake,,12.1,,5,reviewed,us,us
1992-02-25T01:57:25.870Z,25.195,92.225,33,5,mb,,,,0.6,us,usp00053fk,2014-11-07T00:50:08.124Z,"38 km NNW of Kar?mganj, India",earthquake,,,,2,reviewed,us,us
1992-02-15T18:51:09.780Z,20.124,93.76,33,3.8,mb,,,,1.3,us,usp000534d,2014-11-07T00:50:06.154Z,"90 km E of Sittwe, Myanmar",earthquake,,,,1,reviewed,us,us
1992-01-30T17:54:19.320Z,22.736,93.592,73,4.2,mb,,,,0.8,us,usp00052ef,2014-11-07T00:49:57.718Z,"10 km N of Hakha, Myanmar",earthquake,,13.1,,2,reviewed,us,us
1992-01-28T03:01:38.070Z,21.056,94.739,120.3,3.6,mb,,,,0.5,us,usp00052b8,2014-11-07T00:49:57.253Z,"19 km NNW of Chauk, Myanmar",earthquake,,18.3,,1,reviewed,us,us
1992-01-23T21:48:13.880Z,20.377,95.19,33,4.5,mb,,,,1.3,us,usp000525e,2014-11-07T00:49:56.478Z,"34 km ESE of Yenangyaung, Myanmar",earthquake,,,,13,reviewed,us,us
1992-01-13T18:36:32.150Z,24.439,92.557,33,4.5,mb,,,,1.2,us,usp00051ry,2014-11-07T00:49:54.783Z,"14 km SSW of L?la, India",earthquake,,,,13,reviewed,us,us
1992-01-05T02:14:16.550Z,21.507,94.446,96.6,4.5,mb,,,,0.9,us,usp00051da,2014-11-07T00:49:53.061Z,"68 km WNW of Pakokku, Myanmar",earthquake,,7.3,,13,reviewed,us,us
1991-12-20T02:06:05.300Z,24.72,93.103,40.7,5.4,mw,,,,1,us,usp00050pq,2022-04-28T18:58:04.336Z,"12 km SE of Lakhipur, India",earthquake,,,,,reviewed,us,hrv
1991-12-14T07:04:57.100Z,23.768,94.601,96.9,4.4,mb,,,,0.8,us,usp00050e8,2014-11-07T00:49:44.405Z,"24 km NE of Mawlaik, Myanmar",earthquake,,5.7,,18,reviewed,us,us
1991-12-07T13:57:40.610Z,24.059,93.913,69,5.1,mb,,,,1.1,us,usp0005050,2022-04-28T18:57:13.720Z,"39 km SE of Chur?ch?ndpur, India",earthquake,,,,75,reviewed,us,us
1991-12-04T03:27:24.260Z,24.015,93.986,72.1,5.5,mw,,,,1,us,usp000500b,2022-04-28T18:57:07.450Z,"47 km SE of Chur?ch?ndpur, India",earthquake,,,,,reviewed,us,hrv
1991-11-17T05:17:04.870Z,24.731,93.222,58.6,4.6,mb,,,,1.6,us,usp0004z8g,2014-11-07T00:49:35.034Z,"22 km ESE of Lakhipur, India",earthquake,,18.5,,6,reviewed,us,us
1991-11-17T03:39:31.030Z,23.604,94.848,33,4.3,mb,,,,1.5,us,usp0004z89,2014-11-07T00:49:35.019Z,"45 km E of Mawlaik, Myanmar",earthquake,,,,2,reviewed,us,us
1991-11-15T01:13:18.610Z,21.038,92.591,78.2,4.6,mb,,,,0.9,us,usp0004z5r,2014-11-07T00:49:34.791Z,"36 km ENE of Tekn?f, Bangladesh",earthquake,,16.6,,2,reviewed,us,us
1991-11-11T13:42:45.050Z,26.377,93.005,33,4.4,mb,,,,0.7,us,usp0004z1s,2014-11-07T00:49:33.926Z,"34 km SE of Tezpur, India",earthquake,,,,4,reviewed,us,us
1991-11-09T11:28:23.010Z,22.552,94.144,101.6,4.2,mb,,,,0.4,us,usp0004yz1,2014-11-07T00:49:33.651Z,"Myanmar",earthquake,,14.4,,3,reviewed,us,us
1991-09-30T18:35:44.220Z,22.728,94.416,75.4,4.7,mb,,,,1,us,usp0004x8f,2014-11-07T00:49:18.367Z,"78 km ESE of Falam, Myanmar",earthquake,,6.7,,27,reviewed,us,us
1991-09-19T04:23:56.770Z,26.323,92.211,33,4.7,mb,,,,1.7,us,usp0004wsy,2014-11-07T00:49:15.879Z,"15 km WNW of Morigaon, India",earthquake,,,,11,reviewed,us,us
1991-09-16T22:01:57.330Z,19.652,92.994,33,4,mb,,,,1.3,us,usp0004wqb,2014-11-07T00:49:15.495Z,"55 km S of Sittwe, Myanmar",earthquake,,,,2,reviewed,us,us
1991-09-07T03:00:24.380Z,24.252,93.976,33,4.9,mb,,,,1.3,us,usp0004wbq,2014-11-07T00:49:13.997Z,"27 km S of Kakching, India",earthquake,,,,8,reviewed,us,us
1991-09-02T17:20:32.490Z,24.608,90.837,33,4.7,mb,,,,0.6,us,usp0004w5x,2014-11-07T00:49:12.472Z,"19 km NNE of Kishorganj, Bangladesh",earthquake,,,,3,reviewed,us,us
1991-08-22T03:53:41.150Z,25.03,91.33,33,4.7,mb,,,,1.1,us,usp0004vpx,2014-11-07T00:49:07.128Z,"34 km W of Chh?tak, Bangladesh",earthquake,,,,8,reviewed,us,us
1991-08-07T11:36:30.840Z,25.099,88.791,33,5,mb,,,,1.6,us,usp0004v31,2020-08-29T00:56:15.813Z,"13 km S of B?lurgh?t, India",earthquake,,,,6,reviewed,us,us
1991-07-29T00:40:19.290Z,24.563,95.12,119.4,4.6,mb,,,,1.1,us,usp0004ur5,2014-11-07T00:48:59.212Z,"107 km E of W?ngjing, India",earthquake,,8,,13,reviewed,us,us
1991-07-24T19:35:58.850Z,22.23,94.37,88.3,4.5,mb,,,,1,us,usp0004ukp,2014-11-07T00:48:57.802Z,"80 km W of Monywa, Myanmar",earthquake,,7.8,,13,reviewed,us,us
1991-07-24T09:26:58.610Z,21.499,93.719,33,4.3,mb,,,,1.3,us,usp0004uk1,2014-11-07T00:48:57.701Z,"127 km S of Hakha, Myanmar",earthquake,,,,4,reviewed,us,us
1991-07-19T07:05:29.570Z,25.149,95.259,121,4.8,mb,,,,0.9,us,usp0004ubu,2014-11-07T00:48:55.977Z,"95 km SE of Phek, India",earthquake,,9.1,,42,reviewed,us,us
1991-07-09T11:14:47.120Z,22.131,94.482,132.3,4.3,mb,,,,1.1,us,usp0004txm,2014-11-07T00:48:53.310Z,"67 km W of Monywa, Myanmar",earthquake,,9,,10,reviewed,us,us
1991-07-01T04:56:28.700Z,21.341,94.105,85.3,4.2,mb,,,,0.5,us,usp0004tmy,2014-11-07T00:48:49.601Z,"88 km WNW of Chauk, Myanmar",earthquake,,16.8,,1,reviewed,us,us
1991-06-25T20:34:57.900Z,21.531,94.02,55,5,mb,,,,1,us,usp0004tdg,2014-11-07T00:48:47.254Z,"108 km NW of Chauk, Myanmar",earthquake,,5.3,,53,reviewed,us,us
1991-06-25T06:08:10.230Z,23.263,94.478,104.1,4,mb,,,,0.4,us,usp0004tcr,2014-11-07T00:48:47.198Z,"42 km S of Mawlaik, Myanmar",earthquake,,23,,1,reviewed,us,us
1991-06-23T10:04:00.330Z,26.637,93.187,33.2,5.3,mb,,,,0.9,us,usp0004tab,2022-04-28T19:12:05.499Z,"Assam, India",earthquake,,,,94,reviewed,us,us
1991-05-28T20:04:50.010Z,24.649,94.364,142.3,4.7,mb,,,,0.1,us,usp0004s76,2014-11-07T00:48:37.870Z,"31 km ENE of W?ngjing, India",earthquake,,21.1,,5,reviewed,us,us
1991-05-25T17:07:34.190Z,25.263,95.17,85.8,4.6,mb,,,,1.1,us,usp0004s2n,2014-11-07T00:48:37.394Z,"80 km ESE of Phek, India",earthquake,,15.9,,7,reviewed,us,us
1991-05-11T02:15:24.000Z,24.249,93.705,62.7,5.4,mw,,,,0.9,us,usp0004rg2,2022-04-28T19:14:02.743Z,"10 km SSE of Chur?ch?ndpur, India",earthquake,,,,,reviewed,us,hrv
1991-04-26T09:15:51.190Z,20.733,89.563,33,4.7,mb,,,,1.1,us,usp0004quw,2014-11-07T00:48:27.422Z,"176 km S of Sarankhola, Bangladesh",earthquake,,,,5,reviewed,us,us
1991-04-15T16:03:03.490Z,23.925,93.807,33,3.5,mb,,,,1.4,us,usp0004qcg,2014-11-07T00:48:22.838Z,"47 km SSE of Chur?ch?ndpur, India",earthquake,,,,1,reviewed,us,us
1991-04-13T04:58:31.770Z,24.44,91.345,33,4,mb,,,,1.3,us,usp0004q95,2014-11-07T00:48:21.457Z,"8 km S of Baniachang, Bangladesh",earthquake,,,,2,reviewed,us,us
1991-04-09T22:59:11.640Z,26.358,93.025,67.2,4.4,mb,,,,1.2,us,usp0004q50,2014-11-07T00:48:20.768Z,"37 km SE of Tezpur, India",earthquake,,13,,10,reviewed,us,us
1991-03-07T20:58:48.920Z,25.031,95.337,109,4.4,mb,,,,1,us,usp0004nst,2014-11-07T00:48:10.415Z,"109 km SE of Phek, India",earthquake,,19.8,,2,reviewed,us,us
1991-02-03T13:22:10.680Z,25.394,91.662,33,3.8,mb,,,,0.7,us,usp0004mha,2014-11-07T00:47:57.382Z,"10 km NNW of Cherrapunji, India",earthquake,,,,2,reviewed,us,us
1991-02-02T11:35:45.720Z,20.679,94.666,112.7,4.4,mb,,,,1.1,us,usp0004mfx,2014-11-07T00:47:56.843Z,"29 km SSW of Chauk, Myanmar",earthquake,,17.1,,1,reviewed,us,us
1991-02-02T00:15:40.410Z,25.541,91.293,33,4.9,mb,,,,1,us,usp0004mf9,2022-04-28T19:22:30.661Z,"3 km NE of Nongstoin, India",earthquake,,,,18,reviewed,us,us
1991-01-31T12:09:08.720Z,23.574,93.037,33,4.6,mb,,,,0.6,us,usp0004md1,2014-11-07T00:47:53.884Z,"23 km NNW of Khawhai, India",earthquake,,,,2,reviewed,us,us
1991-01-28T22:24:46.690Z,26.029,95.292,33,5,mb,,,,1,us,usp0004m9u,2014-11-07T00:47:53.493Z,"53 km ESE of Tuensang, India",earthquake,,,,1,reviewed,us,us
1991-01-23T06:07:08.270Z,24.733,95.232,115.2,5.3,mb,,,,1.1,us,usp0004m23,2014-11-07T00:47:52.232Z,"119 km E of W?ngjing, India",earthquake,,,,83,reviewed,us,us
1990-12-29T19:24:12.150Z,26.619,92.579,33,5,mb,,,,1.2,us,usp0004jyc,2014-11-07T00:47:40.447Z,"13 km SE of Dhekiajuli, India",earthquake,,,,7,reviewed,us,us
1990-12-28T08:11:00.680Z,23.081,93.873,33,4.4,mb,,,,1,us,usp0004jw1,2014-11-07T00:47:40.157Z,"27 km NE of Falam, Myanmar",earthquake,,,,8,reviewed,us,us
1990-12-10T11:56:56.620Z,20.84,92.577,155.7,3.8,mb,,,,1.5,us,usp0004hy2,2014-11-07T00:47:35.912Z,"29 km E of Tekn?f, Bangladesh",earthquake,,18.1,,3,reviewed,us,us
